"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"81222",50375,1,108,3421,1,0
"81223",50376,1,104,4880,1,0
"81224",50377,1,115,4378,1,0
"81225",50378,1,111,3397,1,1
"81226",50378,2,115,3839,1,0
"81227",50379,1,108,5807,1,0
"81228",50380,1,113,1478,1,0
"81229",50382,1,108,501,1,0
"81230",50383,1,105,305,1,0
"81231",50384,1,117,705,1,0
"81232",50385,1,110,720,1,1
"81233",50386,1,107,1425,1,0
"81234",50387,1,110,1669,1,0
"81235",50388,1,107,716,1,1
"81236",50388,2,113,647,1,1
"81237",50388,3,117,770,1,1
"81238",50389,1,110,1061,1,0
"81239",50390,1,104,4378,1,0
"81240",50391,1,107,1348,1,1
"81241",50391,2,109,1085,1,1
"81242",50391,3,111,1247,1,1
"81243",50391,4,112,0,0,0
"81244",50392,1,115,2679,1,1
"81245",50393,1,118,3699,1,0
"81246",50394,1,118,8476,1,0
"81247",50395,1,105,2302,1,0
"81248",50396,1,115,12068,1,0
"81249",50397,1,108,1411,1,0
"81250",50399,1,117,2000,1,0
"81251",50400,1,116,2312,1,0
"81252",50402,1,113,1423,1,0
"81253",50403,1,110,11454,1,0
"81254",50404,1,112,74917,1,1
"81255",50405,1,106,2448,1,0
"81256",50406,1,105,2931,1,1
"81257",50406,2,108,3822,1,1
"81258",50406,3,109,3139,1,0
"81259",50407,1,109,11895,1,1
"81260",50407,2,117,16181,1,0
"81261",50408,1,114,2525,1,0
"81262",50409,1,104,3985,1,1
"81263",50409,2,105,3800,1,0
"81264",50410,1,106,629,1,0
"81265",50412,1,115,1649,1,0
"81266",50413,1,105,192,1,1
"81267",50413,2,107,221,1,0
"81268",50414,1,108,1000,1,0
"81269",50415,1,114,6474,1,0
"81270",50416,1,109,3597,1,1
"81271",50417,1,111,1586,1,1
"81272",50417,2,116,1773,1,0
"81273",50418,1,113,7281,1,0
"81274",50419,1,106,5000,1,1
"81275",50420,1,114,12717,1,1
"81276",50422,1,105,17655,1,1
"81277",50422,2,116,21380,1,0
"81278",50423,1,111,2021,1,0
"81279",50424,1,117,1302,1,1
"81280",50426,1,112,2098,1,1
"81281",50426,2,115,2324,1,1
"81282",50427,1,120,3000,1,0
"81283",50428,1,105,2351,1,0
"81284",50429,1,107,3628,1,1
"81285",50429,2,111,3254,1,1
"81286",50429,3,112,3581,1,0
"81287",50430,1,106,2000,1,1
"81288",50430,2,109,2374,1,1
"81289",50430,3,110,23781,1,1
"81290",50430,4,111,3275,1,0
"81291",50431,1,120,3010,1,0
"81292",50432,1,112,2652,1,0
"81293",50433,1,105,2438,1,1
"81294",50433,2,107,2709,1,1
"81295",50433,3,112,3041,1,0
"81296",50435,1,111,1420,1,0
"81297",50436,1,108,2477,1,0
"81298",50438,1,107,2487,1,0
"81299",50439,1,111,3810,1,1
"81300",50440,1,118,2734,1,0
"81301",50442,1,105,408,1,0
"81302",50443,1,112,2000,1,1
"81303",50443,2,120,1739,1,1
"81304",50444,1,113,2396,1,1
"81305",50445,1,104,1000,1,1
"81306",50445,2,105,1000,1,1
"81307",50445,3,106,1270,1,1
"81308",50445,4,107,1053,1,1
"81309",50445,5,108,1228,1,1
"81310",50445,6,109,1095,1,1
"81311",50445,7,110,73613,1,1
"81312",50445,8,111,-11283,0,1
"81313",50445,9,114,8167,1,0
"81314",50446,1,105,1420,1,0
"81315",50448,1,111,771,1,1
"81316",50448,2,113,878,1,0
"81317",50449,1,112,1439,1,1
"81318",50449,2,117,1441,1,1
"81319",50450,1,106,721,1,0
"81320",50451,1,104,627,1,0
"81321",50452,1,113,1659,1,0
"81322",50453,1,116,2045,1,1
"81323",50454,1,104,196,1,1
"81324",50454,2,105,142,1,0
"81325",50456,1,115,4258,1,0
"81326",50457,1,112,8361,1,1
"81327",50458,1,108,386,1,0
"81328",50459,1,113,1029,1,0
"81329",50461,1,114,6086,1,0
"81330",50462,1,116,2116,1,0
"81331",50463,1,112,2681,1,1
"81332",50463,2,119,2589,1,0
"81333",50464,1,108,9000,1,1
"81334",50464,2,111,10045,1,1
"81335",50464,3,117,9114,1,1
"81336",50464,4,118,0,0,0
"81337",50465,1,106,2000,1,1
"81338",50465,2,108,2001,1,1
"81339",50465,3,110,25244,1,1
"81340",50465,4,111,2115,1,0
"81341",50466,1,117,7540,1,1
"81342",50467,1,107,689,1,1
"81343",50467,2,115,679,1,0
"81344",50468,1,117,3292,1,0
"81345",50469,1,115,2692,1,0
"81346",50470,1,116,3000,1,1
"81347",50471,1,115,47811,1,1
"81348",50473,1,114,1400,1,1
"81349",50474,1,120,2615,1,1
"81350",50476,1,106,2353,1,1
"81351",50476,2,108,2395,1,0
"81352",50479,1,117,2675,1,0
"81353",50480,1,107,6056,1,1
"81354",50480,2,109,5085,1,1
"81355",50480,3,111,5917,1,0
"81356",50481,1,106,311,1,1
"81357",50481,2,108,350,1,0
"81358",50482,1,109,2731,1,0
"81359",50484,1,119,1535,1,1
"81360",50485,1,109,1757,1,1
"81361",50485,2,118,1479,1,1
"81362",50487,1,115,2000,1,0
"81363",50488,1,116,1318,1,0
"81364",50489,1,114,2339,1,0
"81365",50490,1,104,63,1,0
"81366",50492,1,112,4570,1,0
"81367",50494,1,108,4225,1,0
"81368",50495,1,106,75,1,0
"81369",50496,1,118,8099,1,1
"81370",50497,1,105,262,1,0
"81371",50499,1,108,2256,1,1
"81372",50499,2,112,2169,1,0
"81373",50500,1,116,2184,1,0
"81374",50501,1,106,5443,1,1
"81375",50502,1,114,6787,1,0
"81376",50503,1,117,2329,1,1
"81377",50504,1,113,3090,1,1
"81378",50504,2,114,3227,1,0
"81379",50508,1,107,963,1,0
"81380",50509,1,113,4313,1,0
"81381",50511,1,110,631,1,0
"81382",50512,1,108,1603,1,0
"81383",50514,1,116,7623,1,1
"81384",50515,1,109,601,1,0
"81385",50516,1,108,2554,1,1
"81386",50516,2,111,3000,1,1
"81387",50516,3,118,2759,1,0
"81388",50518,1,106,403,1,0
"81389",50520,1,106,2165,1,1
"81390",50520,2,107,2254,1,0
"81391",50521,1,110,1486,1,1
"81392",50521,2,115,2000,1,1
"81393",50523,1,115,2871,1,1
"81394",50524,1,112,1535,1,0
"81395",50525,1,116,3607,1,0
"81396",50526,1,106,395,1,0
"81397",50527,1,108,1499,1,1
"81398",50527,2,110,1588,1,0
"81399",50528,1,111,12580,1,1
"81400",50528,2,118,13839,1,0
"81401",50529,1,111,10429,1,1
"81402",50529,2,114,9581,1,1
"81403",50530,1,112,715,1,0
"81404",50531,1,104,502,1,0
"81405",50532,1,111,7855,1,1
"81406",50532,2,116,8686,1,0
"81407",50533,1,105,395,1,0
"81408",50534,1,111,1694,1,0
"81409",50536,1,112,2572,1,0
"81410",50537,1,114,1465,1,0
"81411",50538,1,114,1508,1,1
"81412",50539,1,108,2404,1,1
"81413",50539,2,112,2662,1,0
"81414",50540,1,108,2665,1,1
"81415",50540,2,112,3000,1,1
"81416",50540,3,114,2731,1,1
"81417",50540,4,119,0,0,0
"81418",50541,1,116,7646,1,1
"81419",50542,1,106,499,1,0
"81420",50545,1,112,1754,1,0
"81421",50547,1,113,1000,1,0
"81422",50548,1,109,2093,1,0
"81423",50549,1,106,1069,1,1
"81424",50549,2,110,1324,1,1
"81425",50549,3,114,1407,1,0
"81426",50550,1,107,530,1,0
"81427",50551,1,105,53,1,1
"81428",50551,2,106,51,1,0
"81429",50552,1,113,3248,1,0
"81430",50554,1,105,662,1,0
"81431",50556,1,109,3198,1,0
"81432",50557,1,118,5498,1,0
"81433",50558,1,111,2577,1,0
"81434",50559,1,110,6564,1,0
"81435",50560,1,106,302,1,1
"81436",50560,2,107,267,1,0
"81437",50561,1,105,172,1,0
"81438",50562,1,111,660,1,0
"81439",50563,1,116,2205,1,0
"81440",50564,1,106,351,1,1
"81441",50564,2,108,368,1,0
"81442",50565,1,105,769,1,1
"81443",50565,2,106,738,1,0
"81444",50566,1,111,786,1,1
"81445",50566,2,118,623,1,0
"81446",50567,1,104,270,1,1
"81447",50567,2,105,241,1,0
"81448",50569,1,106,10343,1,0
"81449",50570,1,105,2507,1,1
"81450",50570,2,106,3000,1,1
"81451",50570,3,107,2686,1,0
"81452",50571,1,106,3194,1,1
"81453",50571,2,109,4078,1,1
"81454",50571,3,111,3407,1,0
"81455",50572,1,111,1479,1,1
"81456",50572,2,118,1257,1,1
"81457",50574,1,105,361,1,0
"81458",50575,1,106,162,1,1
"81459",50575,2,107,201,1,0
"81460",50576,1,114,4782,1,0
"81461",50577,1,106,3020,1,1
"81462",50577,2,108,3399,1,0
"81463",50578,1,106,744,1,0
"81464",50579,1,105,4484,1,1
"81465",50579,2,108,3888,1,0
"81466",50580,1,107,1435,1,0
"81467",50581,1,110,3932,1,0
"81468",50582,1,110,491,1,1
"81469",50582,2,116,505,1,0
"81470",50583,1,116,2000,1,0
"81471",50584,1,108,2000,1,0
"81472",50585,1,109,1789,1,1
"81473",50585,2,112,1952,1,1
"81474",50585,3,118,2000,1,0
"81475",50586,1,111,1020,1,0
"81476",50587,1,106,479,1,1
"81477",50587,2,108,375,1,0
"81478",50588,1,110,3090,1,0
"81479",50589,1,118,11417,1,1
"81480",50590,1,105,1400,1,1
"81481",50590,2,106,1660,1,0
"81482",50592,1,107,2659,1,1
"81483",50592,2,109,2656,1,1
"81484",50592,3,112,3239,1,0
"81485",50593,1,107,2773,1,1
"81486",50593,2,112,2968,1,1
"81487",50593,3,114,2405,1,0
"81488",50594,1,116,3470,1,1
"81489",50596,1,107,5754,1,1
"81490",50596,2,110,7030,1,0
"81491",50597,1,107,888,1,0
"81492",50598,1,112,6653,1,1
"81493",50598,2,117,6146,1,0
"81494",50599,1,108,1686,1,1
"81495",50600,1,110,744,1,0
"81496",50601,1,107,322,1,1
"81497",50601,2,111,278,1,0
"81498",50602,1,106,677,1,0
"81499",50603,1,115,7369,1,1
"81500",50604,1,109,6118,1,1
"81501",50604,2,120,5434,1,1
"81502",50605,1,109,3497,1,0
"81503",50606,1,113,1563,1,0
"81504",50608,1,116,2419,1,1
"81505",50608,2,119,2563,1,1
"81506",50611,1,105,240,1,0
"81507",50612,1,112,2548,1,0
"81508",50613,1,109,1551,1,0
"81509",50614,1,109,3972,1,0
"81510",50615,1,106,246,1,0
"81511",50616,1,111,2550,1,0
"81512",50617,1,111,5037,1,0
"81513",50619,1,110,1241,1,1
"81514",50619,2,115,1326,1,0
"81515",50620,1,109,1710,1,0
"81516",50622,1,117,6826,1,1
"81517",50624,1,107,3924,1,1
"81518",50624,2,113,3262,1,1
"81519",50624,3,118,4092,1,0
"81520",50625,1,105,244,1,0
"81521",50626,1,118,3037,1,1
"81522",50627,1,111,10848,1,0
"81523",50628,1,117,2664,1,0
"81524",50630,1,109,2506,1,1
"81525",50630,2,117,2326,1,1
"81526",50630,3,118,2048,1,0
"81527",50631,1,116,3025,1,0
"81528",50632,1,108,1000,1,1
"81529",50632,2,110,1269,1,1
"81530",50632,3,116,25274,1,1
"81531",50632,4,117,2764,1,0
"81532",50633,1,109,1490,1,1
"81533",50633,2,111,1584,1,1
"81534",50633,3,115,1341,1,1
"81535",50633,4,119,1305,1,1
"81536",50633,5,120,1329,1,1
"81537",50634,1,107,16237,1,1
"81538",50634,2,113,16334,1,1
"81539",50634,3,119,14566,1,0
"81540",50635,1,107,142,1,0
"81541",50636,1,106,1393,1,0
"81542",50637,1,107,669,1,0
"81543",50638,1,105,72,1,0
"81544",50639,1,105,107,1,0
"81545",50640,1,105,65,1,0
"81546",50643,1,113,8675,1,0
"81547",50644,1,110,3279,1,0
"81548",50645,1,110,1723,1,0
"81549",50648,1,108,1192,1,1
"81550",50648,2,114,1447,1,1
"81551",50648,3,118,1559,1,0
"81552",50649,1,113,6342,1,1
"81553",50650,1,105,139,1,0
"81554",50651,1,105,1230,1,0
"81555",50652,1,109,1016,1,0
"81556",50653,1,105,5000,1,0
"81557",50654,1,106,1699,1,1
"81558",50654,2,108,1642,1,0
"81559",50655,1,113,776,1,0
"81560",50656,1,105,747,1,0
"81561",50657,1,111,4194,1,1
"81562",50657,2,120,4087,1,1
"81563",50659,1,110,1000,1,1
"81564",50659,2,115,1110,1,0
"81565",50660,1,108,1510,1,1
"81566",50660,2,111,1555,1,0
"81567",50661,1,117,2419,1,0
"81568",50662,1,104,77,1,0
"81569",50663,1,109,1276,1,1
"81570",50663,2,115,1380,1,1
"81571",50664,1,107,1814,1,1
"81572",50664,2,109,2000,1,1
"81573",50664,3,110,2000,1,0
"81574",50666,1,105,181,1,0
"81575",50667,1,114,2727,1,0
"81576",50668,1,107,1474,1,1
"81577",50668,2,110,1601,1,1
"81578",50668,3,114,1716,1,1
"81579",50668,4,115,1477,1,1
"81580",50668,5,117,1443,1,1
"81581",50668,6,119,122020,1,1
"81582",50668,7,120,16101,1,1
"81583",50669,1,117,54378,1,1
"81584",50670,1,108,1882,1,1
"81585",50670,2,112,2282,1,1
"81586",50670,3,120,40597,1,0
"81587",50671,1,105,3140,1,0
"81588",50672,1,106,1362,1,1
"81589",50672,2,108,1090,1,0
"81590",50673,1,104,114,1,0
"81591",50675,1,109,1398,1,1
"81592",50675,2,114,1055,1,1
"81593",50675,3,118,1276,1,0
"81594",50676,1,110,7365,1,1
"81595",50676,2,118,6144,1,0
"81596",50678,1,106,1760,1,1
"81597",50678,2,110,2000,1,0
"81598",50681,1,105,82,1,0
"81599",50683,1,115,2076,1,1
"81600",50684,1,110,1113,1,1
"81601",50684,2,118,1186,1,0
"81602",50685,1,109,3696,1,1
"81603",50685,2,117,3485,1,0
"81604",50686,1,114,3413,1,0
"81605",50687,1,107,3102,1,1
"81606",50687,2,109,3014,1,1
"81607",50687,3,112,3000,1,0
"81608",50688,1,111,11677,1,1
"81609",50689,1,105,146,1,0
"81610",50690,1,106,681,1,0
"81611",50692,1,115,1326,1,0
"81612",50693,1,116,6202,1,1
"81613",50695,1,115,3232,1,0
"81614",50696,1,118,1962,1,0
"81615",50697,1,117,1673,1,0
"81616",50698,1,116,5609,1,0
"81617",50699,1,106,391,1,0
"81618",50700,1,115,7314,1,1
"81619",50702,1,113,12153,1,1
"81620",50703,1,109,3957,1,1
"81621",50703,2,119,4402,1,0
"81622",50704,1,115,3742,1,1
"81623",50705,1,118,25179,1,1
"81624",50706,1,110,1784,1,1
"81625",50706,2,115,2134,1,1
"81626",50707,1,118,2540,1,0
"81627",50708,1,115,2000,1,0
"81628",50709,1,107,1000,1,0
"81629",50710,1,105,560,1,0
"81630",50711,1,110,2730,1,1
"81631",50711,2,118,3041,1,1
"81632",50713,1,106,1582,1,1
"81633",50713,2,108,1749,1,1
"81634",50713,3,110,1678,1,1
"81635",50713,4,114,0,0,0
"81636",50714,1,105,5303,1,1
"81637",50714,2,106,2541,1,1
"81638",50714,3,111,0,0,0
"81639",50716,1,110,3276,1,1
"81640",50716,2,118,3606,1,0
"81641",50717,1,118,2000,1,1
"81642",50719,1,105,1010,1,1
"81643",50719,2,106,1083,1,1
"81644",50719,3,107,1045,1,1
"81645",50719,4,109,1255,1,1
"81646",50719,5,111,71554,1,0
"81647",50720,1,110,85921,1,1
"81648",50721,1,120,1439,1,1
"81649",50723,1,116,795,1,0
"81650",50724,1,112,3925,1,0
"81651",50725,1,113,1225,1,0
"81652",50726,1,107,637,1,0
"81653",50727,1,109,1159,1,0
"81654",50729,1,106,143,1,0
"81655",50730,1,105,206,1,0
"81656",50731,1,114,1177,1,1
"81657",50731,2,120,1004,1,0
"81658",50732,1,109,6452,1,1
"81659",50732,2,114,6108,1,0
"81660",50734,1,113,5643,1,1
"81661",50734,2,119,5175,1,1
"81662",50735,1,107,1210,1,0
"81663",50736,1,111,4532,1,0
"81664",50737,1,111,1767,1,0
"81665",50738,1,113,7384,1,1
"81666",50738,2,119,7018,1,0
"81667",50740,1,109,2000,1,1
"81668",50740,2,118,2010,1,1
"81669",50741,1,117,11752,1,1
"81670",50742,1,107,2486,1,0
"81671",50743,1,105,3000,1,1
"81672",50743,2,108,2325,1,1
"81673",50743,3,109,3150,1,0
"81674",50744,1,111,1001,1,1
"81675",50744,2,115,967,1,0
"81676",50745,1,106,1423,1,1
"81677",50745,2,107,2000,1,1
"81678",50745,3,108,1689,1,0
"81679",50746,1,114,2939,1,0
"81680",50747,1,117,14313,1,1
"81681",50748,1,116,4348,1,1
"81682",50749,1,115,1088,1,0
"81683",50750,1,113,8968,1,0
"81684",50751,1,115,9260,1,1
"81685",50752,1,113,6537,1,1
"81686",50755,1,115,1428,1,0
"81687",50756,1,117,1607,1,0
"81688",50757,1,108,1592,1,0
"81689",50758,1,108,4607,1,1
"81690",50758,2,116,5778,1,1
"81691",50759,1,109,2267,1,0
"81692",50760,1,107,542,1,1
"81693",50760,2,109,772,1,0
"81694",50762,1,111,1969,1,0
"81695",50763,1,111,1094,1,0
"81696",50764,1,105,653,1,0
"81697",50766,1,108,1161,1,1
"81698",50766,2,112,2792,1,0
"81699",50767,1,106,331,1,0
"81700",50768,1,109,690,1,1
"81701",50768,2,120,612,1,0
"81702",50769,1,105,90,1,0
"81703",50770,1,111,5000,1,0
"81704",50771,1,109,3177,1,1
"81705",50771,2,115,3737,1,1
"81706",50772,1,108,5009,1,1
"81707",50772,2,112,4482,1,1
"81708",50772,3,115,4797,1,1
"81709",50772,4,116,0,0,0
"81710",50773,1,111,1560,1,1
"81711",50773,2,120,1373,1,1
"81712",50775,1,107,4773,1,1
"81713",50775,2,112,3644,1,0
"81714",50776,1,113,2661,1,0
"81715",50778,1,113,5915,1,0
"81716",50779,1,109,1000,1,1
"81717",50779,2,116,1000,1,0
"81718",50780,1,112,2638,1,1
"81719",50781,1,110,1000,1,0
"81720",50782,1,106,27,1,0
"81721",50783,1,105,120,1,0
"81722",50784,1,117,4067,1,0
"81723",50785,1,109,9331,1,1
"81724",50785,2,111,10241,1,1
"81725",50786,1,115,5737,1,0
"81726",50787,1,117,1261,1,0
"81727",50788,1,115,9986,1,1
"81728",50789,1,107,1705,1,1
"81729",50789,2,110,2039,1,0
"81730",50790,1,109,3000,1,1
"81731",50791,1,108,2643,1,1
"81732",50791,2,109,2366,1,0
"81733",50792,1,105,4093,1,0
"81734",50793,1,106,433,1,0
"81735",50794,1,105,131,1,1
"81736",50794,2,106,155,1,0
"81737",50795,1,106,2227,1,1
"81738",50795,2,107,2280,1,1
"81739",50795,3,111,2333,1,1
"81740",50795,4,115,76269,1,1
"81741",50795,5,116,9329,1,0
"81742",50796,1,108,14707,1,1
"81743",50796,2,112,13512,1,1
"81744",50796,3,116,16611,1,0
"81745",50797,1,112,1038,1,1
"81746",50798,1,116,2000,1,0
"81747",50799,1,107,9132,1,0
"81748",50800,1,114,33450,1,1
"81749",50801,1,107,561,1,0
"81750",50802,1,115,16303,1,1
"81751",50803,1,111,2502,1,0
"81752",50804,1,113,3236,1,0
"81753",50805,1,110,6395,1,1
"81754",50805,2,117,8160,1,0
"81755",50806,1,109,550,1,0
"81756",50809,1,116,7116,1,1
"81757",50811,1,119,65983,1,1
"81758",50812,1,105,2290,1,0
"81759",50813,1,109,429,1,1
"81760",50813,2,115,392,1,0
"81761",50814,1,106,367,1,1
"81762",50814,2,109,503,1,0
"81763",50816,1,109,2051,1,1
"81764",50816,2,112,1535,1,1
"81765",50816,3,116,1352,1,1
"81766",50816,4,119,0,0,0
"81767",50817,1,119,3367,1,0
"81768",50820,1,119,9834,1,0
"81769",50821,1,107,1553,1,1
"81770",50821,2,109,1813,1,1
"81771",50821,3,112,1515,1,0
"81772",50822,1,107,1103,1,1
"81773",50822,2,111,1255,1,0
"81774",50823,1,111,3708,1,1
"81775",50826,1,109,713,1,0
"81776",50827,1,105,72,1,0
"81777",50828,1,105,292,1,0
"81778",50829,1,108,1000,1,0
"81779",50830,1,106,319,1,0
"81780",50831,1,120,1566,1,0
"81781",50832,1,112,4547,1,1
"81782",50832,2,116,4497,1,1
"81783",50832,3,120,4475,1,1
"81784",50834,1,108,2051,1,0
"81785",50835,1,110,8801,1,1
"81786",50835,2,116,7697,1,1
"81787",50836,1,105,206,1,0
"81788",50837,1,114,1345,1,0
"81789",50838,1,115,20458,1,1
"81790",50838,2,120,21775,1,1
"81791",50839,1,114,2203,1,1
"81792",50841,1,114,5255,1,0
"81793",50842,1,105,190,1,0
"81794",50843,1,114,6412,1,0
"81795",50844,1,114,10057,1,0
"81796",50845,1,106,1000,1,1
"81797",50845,2,109,712,1,0
"81798",50847,1,108,11209,1,1
"81799",50847,2,114,12067,1,0
"81800",50848,1,109,6021,1,1
"81801",50848,2,115,6530,1,0
"81802",50850,1,107,1750,1,1
"81803",50850,2,109,1839,1,1
"81804",50850,3,110,25793,1,1
"81805",50850,4,111,2348,1,1
"81806",50850,5,116,0,0,0
"81807",50851,1,118,12232,1,1
"81808",50852,1,107,42570,1,1
"81809",50852,2,110,41298,1,0
"81810",50853,1,107,2150,1,1
"81811",50853,2,114,2000,1,1
"81812",50853,3,118,2094,1,1
"81813",50854,1,118,4305,1,0
"81814",50855,1,108,711,1,0
"81815",50856,1,106,618,1,0
"81816",50857,1,105,311,1,0
"81817",50858,1,107,1451,1,0
"81818",50859,1,110,2000,1,0
"81819",50860,1,105,355,1,0
"81820",50861,1,107,3007,1,1
"81821",50861,2,109,2549,1,1
"81822",50861,3,111,2487,1,1
"81823",50861,4,113,0,0,0
"81824",50862,1,107,378,1,0
"81825",50865,1,106,3167,1,1
"81826",50865,2,107,3098,1,0
"81827",50866,1,112,3000,1,1
"81828",50866,2,117,2198,1,0
"81829",50868,1,105,5016,1,0
"81830",50869,1,120,10177,1,1
"81831",50870,1,106,1753,1,0
"81832",50872,1,106,3677,1,0
"81833",50873,1,108,407,1,0
"81834",50876,1,110,1000,1,0
"81835",50877,1,106,104,1,0
"81836",50878,1,105,1044,1,1
"81837",50878,2,106,1000,1,0
"81838",50879,1,116,3000,1,1
"81839",50881,1,107,3401,1,1
"81840",50881,2,114,3795,1,1
"81841",50881,3,118,3000,1,0
"81842",50882,1,109,5601,1,1
"81843",50882,2,117,5000,1,1
"81844",50882,3,120,5102,1,0
"81845",50883,1,106,236,1,1
"81846",50883,2,108,261,1,0
"81847",50884,1,105,48,1,0
"81848",50885,1,116,3676,1,1
"81849",50886,1,110,2906,1,1
"81850",50888,1,108,6567,1,1
"81851",50888,2,113,7314,1,0
"81852",50889,1,111,6862,1,1
"81853",50889,2,117,8000,1,0
"81854",50890,1,106,1124,1,1
"81855",50890,2,107,1001,1,0
"81856",50892,1,118,1480,1,1
"81857",50893,1,108,117,1,0
"81858",50894,1,109,1790,1,0
"81859",50895,1,109,671,1,0
"81860",50896,1,114,2061,1,0
"81861",50897,1,107,6534,1,1
"81862",50897,2,112,5894,1,0
"81863",50898,1,111,2359,1,1
"81864",50898,2,117,3385,1,0
"81865",50899,1,109,380,1,1
"81866",50899,2,112,388,1,0
"81867",50900,1,108,473,1,1
"81868",50900,2,109,371,1,0
"81869",50904,1,114,9549,1,1
"81870",50904,2,119,9544,1,0
"81871",50906,1,108,1041,1,0
"81872",50907,1,115,3000,1,0
"81873",50908,1,119,3000,1,0
"81874",50909,1,108,3274,1,1
"81875",50909,2,110,2846,1,1
"81876",50909,3,113,3211,1,0
"81877",50910,1,107,3674,1,1
"81878",50910,2,110,4190,1,0
"81879",50911,1,111,1526,1,1
"81880",50911,2,119,1567,1,1
"81881",50912,1,113,1721,1,0
"81882",50913,1,116,2001,1,0
"81883",50914,1,111,1153,1,0
"81884",50915,1,113,5372,1,0
"81885",50916,1,106,4278,1,1
"81886",50916,2,108,4570,1,0
"81887",50917,1,113,5299,1,0
"81888",50918,1,118,7543,1,0
"81889",50919,1,118,6697,1,0
"81890",50920,1,111,6671,1,1
"81891",50920,2,116,6510,1,0
"81892",50921,1,110,5881,1,1
"81893",50921,2,113,6526,1,0
"81894",50922,1,111,467,1,1
"81895",50923,1,117,1636,1,0
"81896",50924,1,116,6649,1,1
"81897",50925,1,105,321,1,0
"81898",50926,1,107,972,1,1
"81899",50926,2,108,1198,1,0
"81900",50928,1,113,2468,1,0
"81901",50929,1,111,6220,1,0
"81902",50930,1,107,810,1,0
"81903",50931,1,107,356,1,1
"81904",50931,2,109,399,1,0
"81905",50932,1,107,1670,1,1
"81906",50932,2,109,2000,1,1
"81907",50932,3,113,2000,1,0
"81908",50933,1,113,1650,1,0
"81909",50935,1,118,6581,1,1
"81910",50936,1,108,79,1,0
"81911",50937,1,117,4110,1,0
"81912",50939,1,108,217,1,0
"81913",50940,1,111,2369,1,0
"81914",50942,1,107,1575,1,1
"81915",50942,2,108,1501,1,1
"81916",50942,3,110,1598,1,1
"81917",50942,4,114,0,0,0
"81918",50943,1,118,1374,1,1
"81919",50945,1,106,5904,1,1
"81920",50945,2,111,6808,1,1
"81921",50945,3,116,6496,1,1
"81922",50945,4,117,0,0,0
"81923",50947,1,117,19564,1,1
"81924",50948,1,117,3429,1,1
"81925",50949,1,106,1456,1,1
"81926",50949,2,109,1279,1,1
"81927",50949,3,112,1261,1,0
"81928",50950,1,107,111,1,0
"81929",50951,1,110,454,1,1
"81930",50951,2,113,602,1,0
"81931",50953,1,113,3421,1,0
"81932",50957,1,113,4317,1,1
"81933",50958,1,111,10906,1,1
"81934",50958,2,117,10068,1,0
"81935",50960,1,105,124,1,0
"81936",50962,1,107,3370,1,0
"81937",50963,1,109,6981,1,0
"81938",50964,1,111,1770,1,0
"81939",50965,1,114,2393,1,0
"81940",50968,1,108,23805,1,1
"81941",50968,2,112,17254,1,0
"81942",50970,1,107,445,1,0
"81943",50971,1,112,627,1,0
"81944",50972,1,108,1007,1,1
"81945",50972,2,109,1017,1,0
"81946",50973,1,109,1539,1,1
"81947",50973,2,113,1729,1,1
"81948",50973,3,119,1731,1,1
"81949",50973,4,120,-3200,0,1
"81950",50974,1,113,1780,1,1
"81951",50975,1,114,1185,1,0
"81952",50976,1,115,3736,1,0
"81953",50977,1,107,278,1,1
"81954",50977,2,111,293,1,0
"81955",50978,1,107,27925,1,1
"81956",50978,2,113,30123,1,1
"81957",50978,3,120,-46130,0,1
"81958",50979,1,108,10847,1,1
"81959",50979,2,110,7870,1,1
"81960",50979,3,113,10000,1,1
"81961",50979,4,114,0,0,0
"81962",50980,1,111,3039,1,0
"81963",50981,1,109,1489,1,1
"81964",50981,2,115,1798,1,1
"81965",50982,1,116,3000,1,0
"81966",50984,1,112,1003,1,0
"81967",50986,1,105,85,1,0
"81968",50987,1,105,107,1,0
"81969",50988,1,109,3650,1,1
"81970",50988,2,115,3791,1,1
"81971",50988,3,120,3618,1,1
"81972",50989,1,107,471,1,1
"81973",50989,2,110,553,1,0
"81974",50990,1,117,21255,1,1
"81975",50991,1,113,2044,1,0
"81976",50993,1,118,5662,1,0
"81977",50994,1,119,4533,1,0
"81978",50995,1,107,1377,1,1
"81979",50995,2,110,1624,1,1
"81980",50995,3,113,1560,1,1
"81981",50995,4,116,1524,1,1
"81982",50995,5,120,60750,1,0
"81983",50997,1,113,1808,1,0
"81984",50998,1,105,664,1,0
"81985",50999,1,117,2059,1,0
"81986",51000,1,105,110,1,0
"81987",51003,1,105,3149,1,1
"81988",51003,2,106,3016,1,0
"81989",51004,1,107,1819,1,1
"81990",51004,2,109,2010,1,1
"81991",51004,3,110,1619,1,1
"81992",51004,4,113,0,0,0
"81993",51005,1,116,4679,1,0
"81994",51007,1,110,3820,1,0
"81995",51008,1,109,2010,1,1
"81996",51008,2,112,2299,1,1
"81997",51008,3,117,2411,1,0
"81998",51011,1,113,4982,1,0
"81999",51013,1,110,2046,1,1
"82000",51013,2,117,2000,1,0
"82001",51014,1,105,11959,1,0
"82002",51015,1,112,10013,1,1
"82003",51018,1,106,4076,1,1
"82004",51018,2,108,4104,1,0
"82005",51019,1,109,656,1,0
"82006",51020,1,107,5272,1,0
